State,County,RefinedType,"(0.0, 16.0]","(16.0, 32.0]","(32.0, 64.0]","(64.0, 128.0]","(128.0, 256.0]","(256.0, 512.0]","(512.0, 1024.0]","(1024.0, 2048.0]","(2048.0, 4096.0]","(4096.0, 8192.0]","(8192.0, 16384.0]","(16384.0, inf]"
OH,ALL,ALL,18349,37077,172126,16726,1741,803,1985,153,305,257,179,934
OH,Adams,Accident,0,2,0,0,0,0,0,0,0,0,0,0
OH,Adams,Congestion,91,31,329,5,0,0,0,0,0,0,0,0
OH,Adams,Construction,0,0,1,0,0,0,2,0,0,1,0,7
OH,Adams,Incident,0,6,3,1,0,1,1,0,1,0,0,0
OH,Adams,ALL,91,39,333,6,0,1,3,0,1,1,0,7
OH,Allen,Accident,0,18,2,0,0,0,0,0,0,0,0,0
OH,Allen,Congestion,133,137,608,26,1,0,0,0,0,0,0,0
OH,Allen,Construction,0,3,2,0,1,0,2,1,0,0,0,4
OH,Allen,Incident,2,13,7,1,1,0,0,0,0,0,0,0
OH,Allen,Lane,0,1,2,1,0,0,0,0,0,0,0,0
OH,Allen,ALL,135,172,621,28,3,0,2,1,0,0,0,4
OH,Ashland,Accident,0,7,1,0,1,0,0,0,0,0,0,0
OH,Ashland,Congestion,126,42,827,40,5,0,0,0,0,0,0,0
OH,Ashland,Construction,0,4,0,0,0,10,12,0,1,3,0,12
OH,Ashland,Incident,4,15,7,1,1,0,0,0,0,0,0,0
OH,Ashland,Lane,0,0,2,1,0,0,0,0,0,0,0,0
OH,Ashland,ALL,130,68,837,42,7,10,12,0,1,3,0,12
OH,Ashtabula,Accident,0,2,0,0,0,0,0,0,0,0,0,0
OH,Ashtabula,Congestion,0,0,1614,54,1,0,0,0,0,0,0,0
OH,Ashtabula,Construction,0,1,0,0,1,0,0,0,1,2,2,35
OH,Ashtabula,Incident,0,5,11,7,0,0,0,0,0,0,0,0
OH,Ashtabula,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Ashtabula,ALL,0,9,1625,61,2,0,0,0,1,2,2,35
OH,Athens,Accident,0,4,0,0,0,0,0,0,0,0,0,0
OH,Athens,Broken,0,2,0,0,0,0,0,0,0,0,0,0
OH,Athens,Congestion,30,28,297,4,0,0,0,0,0,0,0,0
OH,Athens,Construction,0,0,0,1,0,1,0,0,0,0,0,4
OH,Athens,Event,0,0,0,0,0,0,43,0,0,0,0,0
OH,Athens,Incident,0,31,9,5,18,14,2,9,6,4,0,0
OH,Athens,Lane,0,2,0,0,0,0,0,0,0,0,0,0
OH,Athens,ALL,30,67,306,10,18,15,45,9,6,4,0,4
OH,Auglaize,Accident,0,6,1,0,0,0,0,0,0,0,0,0
OH,Auglaize,Broken,0,2,0,0,0,0,0,0,0,0,0,0
OH,Auglaize,Congestion,46,30,456,24,3,0,0,0,0,0,0,0
OH,Auglaize,Construction,0,2,1,0,0,0,7,1,0,0,1,7
OH,Auglaize,Incident,0,18,9,2,0,2,0,0,0,0,0,0
OH,Auglaize,Lane,0,0,1,0,0,0,0,0,0,0,0,0
OH,Auglaize,ALL,46,58,468,26,3,2,7,1,0,0,1,7
OH,Belmont,Accident,0,17,8,1,0,0,0,0,0,0,0,0
OH,Belmont,Congestion,0,0,1700,70,8,1,0,0,0,0,0,0
OH,Belmont,Construction,0,2,0,0,0,0,0,1,0,0,0,10
OH,Belmont,Incident,0,16,16,3,1,4,0,4,1,0,0,0
OH,Belmont,Lane,0,1,2,1,0,1,0,0,0,0,0,0
OH,Belmont,ALL,0,36,1726,75,9,6,0,5,1,0,0,10
OH,Brown,Accident,0,4,1,0,0,0,0,0,0,0,0,0
OH,Brown,Broken,0,1,0,0,0,0,0,0,0,0,0,0
OH,Brown,Congestion,87,56,599,14,0,0,0,0,0,0,0,0
OH,Brown,Construction,0,0,1,0,0,0,0,1,0,0,1,6
OH,Brown,Incident,0,12,7,0,1,0,2,0,1,1,0,0
OH,Brown,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Brown,ALL,87,74,608,14,1,0,2,1,1,1,1,6
OH,Butler,Accident,0,183,17,0,0,0,0,0,0,0,0,0
OH,Butler,Broken,0,25,1,0,0,0,0,0,0,0,0,0
OH,Butler,Congestion,0,0,2947,315,16,0,0,0,0,0,0,0
OH,Butler,Construction,0,12,2,4,1,21,8,0,3,9,14,32
OH,Butler,Event,0,0,0,0,0,0,10,0,0,0,0,0
OH,Butler,Incident,0,35,23,4,1,1,0,0,0,0,0,0
OH,Butler,Lane,0,1,0,1,0,0,0,0,0,0,0,0
OH,Butler,ALL,0,256,2990,324,18,22,18,0,3,9,14,32
OH,Carroll,Congestion,0,0,256,2,0,0,0,0,0,0,0,0
OH,Carroll,Construction,0,0,0,0,0,0,1,0,0,2,0,5
OH,Carroll,Incident,0,1,2,1,1,2,0,1,0,0,0,0
OH,Carroll,ALL,0,1,258,3,1,2,1,1,0,2,0,5
OH,Champaign,Accident,0,13,4,0,0,0,0,0,0,0,0,0
OH,Champaign,Congestion,66,33,597,17,0,0,0,0,0,0,0,0
OH,Champaign,Construction,0,0,0,0,0,1,8,0,0,0,0,4
OH,Champaign,Incident,1,7,5,3,0,1,0,0,0,0,0,0
OH,Champaign,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Champaign,ALL,67,54,606,20,0,2,8,0,0,0,0,4
OH,Clark,Accident,0,74,26,1,0,0,0,0,0,0,0,0
OH,Clark,Broken,0,9,3,0,0,0,0,0,0,0,0,0
OH,Clark,Congestion,132,93,1338,28,4,0,0,0,0,0,0,0
OH,Clark,Construction,0,11,3,0,0,2,4,0,0,0,0,3
OH,Clark,Incident,0,26,22,9,0,0,1,0,0,0,0,0
OH,Clark,Lane,0,5,4,2,0,0,0,0,0,0,0,0
OH,Clark,ALL,132,218,1396,40,4,2,5,0,0,0,0,3
OH,Clermont,Accident,0,181,15,1,0,0,0,0,0,0,0,0
OH,Clermont,Broken,0,16,2,0,0,0,0,0,0,0,0,0
OH,Clermont,Congestion,246,302,3864,712,47,0,0,0,0,0,0,0
OH,Clermont,Construction,0,9,1,0,2,15,12,1,3,11,1,8
OH,Clermont,Incident,5,75,41,23,5,5,0,0,28,0,0,0
OH,Clermont,Lane,0,7,5,2,0,0,0,0,0,0,0,0
OH,Clermont,Other,0,0,0,0,0,1,0,0,0,0,0,0
OH,Clermont,ALL,251,590,3928,738,54,21,12,1,31,11,1,8
OH,Clinton,Accident,0,19,5,0,0,0,0,0,0,0,0,0
OH,Clinton,Broken,0,1,1,0,0,0,0,0,0,0,0,0
OH,Clinton,Congestion,180,210,1252,60,0,0,0,0,0,0,0,0
OH,Clinton,Construction,0,3,1,1,1,6,3,0,0,4,1,1
OH,Clinton,Incident,1,14,9,3,0,0,0,0,0,0,0,0
OH,Clinton,Lane,0,2,2,1,0,0,0,0,0,0,0,0
OH,Clinton,ALL,181,249,1270,65,1,6,3,0,0,4,1,1
OH,Columbiana,Accident,0,4,2,0,0,0,0,0,0,0,0,0
OH,Columbiana,Congestion,0,0,1297,35,3,0,0,0,0,0,0,0
OH,Columbiana,Construction,0,1,0,0,0,7,1,0,1,1,0,5
OH,Columbiana,Incident,0,9,16,1,1,4,0,1,1,0,0,0
OH,Columbiana,ALL,0,14,1315,36,4,11,1,1,2,1,0,5
OH,Coshocton,Congestion,31,29,322,4,0,0,0,0,0,0,0,0
OH,Coshocton,Construction,0,0,0,0,0,0,0,0,0,0,0,1
OH,Coshocton,Incident,0,9,5,1,3,6,0,2,3,0,0,0
OH,Coshocton,ALL,31,38,327,5,3,6,0,2,3,0,0,1
OH,Crawford,Congestion,33,18,332,17,1,0,0,0,0,0,0,0
OH,Crawford,Construction,0,0,0,0,0,0,3,0,1,2,1,12
OH,Crawford,Incident,1,7,5,1,0,1,0,0,0,0,0,0
OH,Crawford,Lane,0,0,1,0,0,0,0,0,0,0,0,0
OH,Crawford,ALL,34,25,338,18,1,1,3,0,1,2,1,12
OH,Cuyahoga,Accident,0,820,1177,30,0,0,0,0,0,0,0,0
OH,Cuyahoga,Broken,0,131,259,3,0,0,0,0,0,0,0,0
OH,Cuyahoga,Congestion,1535,1902,18969,2175,172,12,0,0,0,0,0,0
OH,Cuyahoga,Construction,1,172,47,18,33,35,108,4,10,8,10,60
OH,Cuyahoga,Event,0,0,0,0,0,0,198,0,0,0,0,0
OH,Cuyahoga,Incident,52,147,633,182,44,7,0,0,1,0,0,0
OH,Cuyahoga,Lane,0,67,150,10,2,0,0,0,0,0,0,0
OH,Cuyahoga,Other,0,0,5,0,0,0,1,0,0,0,0,1
OH,Cuyahoga,ALL,1588,3239,21240,2418,251,54,307,4,11,8,10,61
OH,Darke,Accident,0,16,3,0,0,0,0,0,0,0,0,0
OH,Darke,Broken,0,2,0,0,0,0,0,0,0,0,0,0
OH,Darke,Congestion,0,0,589,25,1,0,0,0,0,0,0,0
OH,Darke,Construction,0,0,0,0,0,0,7,0,0,2,1,5
OH,Darke,Incident,0,1,1,0,0,3,0,1,0,0,0,0
OH,Darke,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Darke,ALL,0,20,593,25,1,3,7,1,0,2,1,5
OH,Defiance,Congestion,2,2,257,11,0,0,0,0,0,0,0,0
OH,Defiance,Construction,0,0,0,0,0,0,1,0,0,0,0,2
OH,Defiance,Incident,0,5,2,0,0,0,0,0,0,0,0,0
OH,Defiance,ALL,2,7,259,11,0,0,1,0,0,0,0,2
OH,Delaware,Accident,0,708,183,6,0,0,0,0,0,0,0,0
OH,Delaware,Broken,0,24,6,0,0,0,0,0,0,0,0,0
OH,Delaware,Congestion,869,672,3814,519,57,5,0,0,0,0,0,0
OH,Delaware,Construction,0,7,1,0,7,5,28,1,4,0,0,19
OH,Delaware,Event,0,0,0,0,0,0,1,0,0,0,0,0
OH,Delaware,Incident,30,71,109,38,13,6,0,0,1,0,0,0
OH,Delaware,Lane,0,4,4,8,0,0,0,0,0,0,0,0
OH,Delaware,ALL,899,1486,4117,571,77,16,29,1,5,0,0,19
OH,Erie,Accident,0,11,8,0,0,0,0,0,0,0,0,0
OH,Erie,Broken,0,3,1,0,0,0,0,0,0,0,0,0
OH,Erie,Congestion,79,111,619,22,0,0,0,0,0,0,0,0
OH,Erie,Construction,0,4,0,0,0,0,7,0,0,1,0,8
OH,Erie,Incident,0,12,11,3,0,0,0,0,0,0,0,0
OH,Erie,Lane,0,1,1,1,0,0,0,0,0,0,0,0
OH,Erie,ALL,79,142,640,26,0,0,7,0,0,1,0,8
OH,Fairfield,Accident,0,106,16,2,0,0,0,0,0,0,0,0
OH,Fairfield,Broken,0,7,1,0,0,0,0,0,0,0,0,0
OH,Fairfield,Congestion,133,132,1165,103,4,4,0,0,0,0,0,0
OH,Fairfield,Construction,0,1,1,0,0,0,11,0,0,0,0,0
OH,Fairfield,Incident,2,39,31,1,3,1,0,0,0,0,0,0
OH,Fairfield,Lane,0,0,0,2,0,0,0,0,0,0,0,0
OH,Fairfield,ALL,135,285,1214,108,7,5,11,0,0,0,0,0
OH,Fayette,Accident,0,6,3,0,0,0,0,0,0,0,0,0
OH,Fayette,Broken,0,1,0,0,0,0,0,0,0,0,0,0
OH,Fayette,Congestion,94,43,844,67,24,8,0,0,0,0,0,0
OH,Fayette,Construction,0,1,1,0,0,0,1,0,0,0,0,5
OH,Fayette,Incident,2,5,6,0,1,0,0,0,0,0,0,0
OH,Fayette,ALL,96,56,854,67,25,8,1,0,0,0,0,5
OH,Franklin,Accident,0,3649,1002,91,2,0,0,0,0,0,0,0
OH,Franklin,Broken,0,424,81,7,0,0,0,0,0,0,0,0
OH,Franklin,Congestion,7252,6280,36598,4758,439,36,1,0,0,0,0,0
OH,Franklin,Construction,0,496,122,21,34,33,45,6,7,15,8,76
OH,Franklin,Event,0,1,0,0,0,0,327,0,0,0,0,0
OH,Franklin,Incident,532,1266,1949,717,103,3,0,0,0,0,0,0
OH,Franklin,Lane,0,182,83,48,4,1,0,0,0,0,0,0
OH,Franklin,Other,0,1,2,0,0,0,1,0,1,0,0,0
OH,Franklin,ALL,7784,12299,39837,5642,582,73,374,6,8,15,8,76
OH,Fulton,Accident,0,6,0,0,0,0,0,0,0,0,0,0
OH,Fulton,Broken,0,1,0,0,0,0,0,0,0,0,0,0
OH,Fulton,Congestion,0,0,343,5,0,0,0,0,0,0,0,0
OH,Fulton,Construction,0,4,1,0,0,0,1,0,0,2,0,8
OH,Fulton,Incident,0,6,7,1,0,0,0,0,0,0,0,0
OH,Fulton,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Fulton,ALL,0,18,351,6,0,0,1,0,0,2,0,8
OH,Gallia,Congestion,13,23,226,6,0,0,0,0,0,0,0,0
OH,Gallia,Incident,0,19,6,5,4,6,3,3,3,0,0,0
OH,Gallia,ALL,13,42,232,11,4,6,3,3,3,0,0,0
OH,Geauga,Accident,0,39,99,1,0,0,0,0,0,0,0,0
OH,Geauga,Broken,0,2,7,0,0,0,0,0,0,0,0,0
OH,Geauga,Congestion,0,0,973,51,0,0,0,0,0,0,0,0
OH,Geauga,Construction,0,1,0,0,0,2,8,1,1,5,0,5
OH,Geauga,Incident,0,12,27,4,3,1,0,0,0,0,0,0
OH,Geauga,Lane,0,3,3,0,0,0,0,0,0,0,0,0
OH,Geauga,Other,0,1,0,0,0,0,0,0,0,0,0,0
OH,Geauga,ALL,0,58,1109,56,3,3,8,1,1,5,0,5
OH,Greene,Accident,0,186,55,5,0,0,0,0,0,0,0,0
OH,Greene,Broken,0,26,5,0,0,0,0,0,0,0,0,0
OH,Greene,Congestion,113,168,1300,128,2,1,0,0,0,0,0,0
OH,Greene,Construction,0,15,1,4,2,4,10,2,3,9,4,13
OH,Greene,Event,0,0,0,0,0,0,46,0,0,0,0,0
OH,Greene,Incident,1,43,25,7,3,7,0,4,0,0,0,0
OH,Greene,Lane,0,12,5,3,0,0,0,0,0,0,0,0
OH,Greene,Other,0,0,0,1,0,0,0,0,0,0,0,0
OH,Greene,ALL,114,450,1391,148,7,12,56,6,3,9,4,13
OH,Guernsey,Accident,0,8,4,0,0,0,0,0,0,0,0,0
OH,Guernsey,Congestion,178,64,1315,46,1,0,0,0,0,0,0,0
OH,Guernsey,Construction,0,5,0,0,0,3,0,1,0,1,0,1
OH,Guernsey,Incident,2,7,15,3,2,3,1,1,0,1,0,0
OH,Guernsey,Lane,0,1,1,0,0,0,0,0,0,0,0,0
OH,Guernsey,ALL,180,85,1335,49,3,6,1,2,0,2,0,1
OH,Hamilton,Accident,0,1365,210,6,0,0,0,0,0,0,0,0
OH,Hamilton,Broken,0,279,30,2,0,0,0,0,0,0,0,0
OH,Hamilton,Congestion,0,0,14466,1582,134,43,65,3,0,0,0,0
OH,Hamilton,Construction,1,128,17,11,80,218,106,6,141,88,78,59
OH,Hamilton,Event,0,0,0,0,0,0,113,0,1,0,0,0
OH,Hamilton,Incident,0,282,230,89,20,22,3,0,23,1,1,1
OH,Hamilton,Lane,0,98,19,10,1,0,0,0,0,0,0,0
OH,Hamilton,ALL,1,2152,14972,1700,235,283,287,9,165,89,79,60
OH,Hancock,Accident,0,29,6,2,0,0,0,0,0,0,0,0
OH,Hancock,Broken,0,3,1,0,0,0,0,0,0,0,0,0
OH,Hancock,Congestion,237,179,966,63,6,4,0,0,0,0,0,0
OH,Hancock,Construction,0,8,1,0,0,4,0,1,1,1,1,6
OH,Hancock,Incident,2,32,16,6,3,0,1,24,0,0,0,0
OH,Hancock,Lane,0,1,5,2,1,0,0,0,0,0,0,0
OH,Hancock,ALL,239,252,995,73,10,8,1,25,1,1,1,6
OH,Hardin,Congestion,30,19,296,39,1,0,0,0,0,0,0,0
OH,Hardin,Construction,0,0,0,0,0,0,0,0,0,0,0,2
OH,Hardin,Incident,0,4,2,1,0,0,0,0,0,0,0,0
OH,Hardin,ALL,30,23,298,40,1,0,0,0,0,0,0,2
OH,Harrison,Accident,0,2,0,0,0,0,0,0,0,0,0,0
OH,Harrison,Congestion,0,0,1000,7,0,0,0,0,0,0,0,0
OH,Harrison,Construction,0,0,0,0,0,1,3,1,0,0,0,0
OH,Harrison,Incident,0,6,7,0,0,2,0,0,0,0,0,0
OH,Harrison,ALL,0,8,1007,7,0,3,3,1,0,0,0,0
OH,Henry,Accident,0,1,1,0,0,0,0,0,0,0,0,0
OH,Henry,Broken,0,0,1,0,0,0,0,0,0,0,0,0
OH,Henry,Congestion,42,37,340,11,1,0,0,0,0,0,0,0
OH,Henry,Construction,0,0,0,0,0,0,1,0,1,0,0,4
OH,Henry,Incident,3,19,5,4,0,0,0,0,0,0,0,0
OH,Henry,Lane,0,0,1,0,0,0,0,0,0,0,0,0
OH,Henry,ALL,45,57,348,15,1,0,1,0,1,0,0,4
OH,Highland,Accident,0,6,6,1,0,0,0,0,0,0,0,0
OH,Highland,Congestion,121,135,1246,17,0,0,0,0,0,0,0,0
OH,Highland,Construction,0,1,0,0,1,0,1,0,0,0,0,6
OH,Highland,Incident,1,14,9,1,1,0,0,0,0,0,0,0
OH,Highland,ALL,122,156,1261,19,2,0,1,0,0,0,0,6
OH,Hocking,Accident,0,2,0,1,0,0,0,0,0,0,0,0
OH,Hocking,Congestion,20,17,267,4,0,0,0,0,0,0,0,0
OH,Hocking,Construction,0,0,0,0,0,0,0,0,0,1,0,0
OH,Hocking,Incident,0,39,10,2,2,3,0,1,0,2,0,0
OH,Hocking,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Hocking,ALL,20,59,277,7,2,3,0,1,0,3,0,0
OH,Holmes,Accident,0,5,0,0,0,0,0,0,0,0,0,0
OH,Holmes,Congestion,50,41,425,33,4,0,0,0,0,0,0,0
OH,Holmes,Construction,0,0,0,0,0,0,0,0,1,1,0,3
OH,Holmes,Incident,4,8,19,2,0,1,0,2,1,0,0,0
OH,Holmes,ALL,54,54,444,35,4,1,0,2,2,1,0,3
OH,Huron,Accident,0,0,2,0,0,0,0,0,0,0,0,0
OH,Huron,Congestion,56,40,510,35,7,1,0,0,0,0,0,0
OH,Huron,Construction,0,0,0,0,0,0,0,0,1,0,0,4
OH,Huron,Incident,0,18,12,1,2,0,0,0,0,0,0,0
OH,Huron,Lane,0,0,0,1,0,0,0,0,0,0,0,0
OH,Huron,ALL,56,58,524,37,9,1,0,0,1,0,0,4
OH,Jackson,Accident,0,8,4,1,1,0,0,0,0,0,0,0
OH,Jackson,Broken,0,0,1,0,0,0,0,0,0,0,0,0
OH,Jackson,Congestion,31,9,305,10,0,0,0,0,0,0,0,0
OH,Jackson,Construction,0,2,0,0,0,0,0,0,0,0,0,2
OH,Jackson,Incident,0,10,3,1,0,0,0,0,0,0,0,0
OH,Jackson,ALL,31,29,313,12,1,0,0,0,0,0,0,2
OH,Jefferson,Accident,0,1,0,0,0,0,0,0,0,0,0,0
OH,Jefferson,Congestion,0,0,693,13,0,0,0,0,0,0,0,0
OH,Jefferson,Construction,0,0,0,0,0,0,4,2,0,1,1,2
OH,Jefferson,Incident,0,4,3,2,0,0,0,0,0,0,0,0
OH,Jefferson,Other,0,0,0,0,0,1,0,0,0,0,0,0
OH,Jefferson,ALL,0,5,696,15,0,1,4,2,0,1,1,2
OH,Knox,Accident,0,5,5,0,0,0,0,0,0,0,0,0
OH,Knox,Broken,0,2,0,0,0,0,0,0,0,0,0,0
OH,Knox,Congestion,123,101,550,17,0,0,0,0,0,0,0,0
OH,Knox,Incident,4,11,7,1,0,1,0,0,0,0,1,0
OH,Knox,ALL,127,119,562,18,0,1,0,0,0,0,1,0
OH,Lake,Accident,0,20,27,0,0,0,0,0,0,0,0,0
OH,Lake,Broken,0,5,1,0,0,0,0,0,0,0,0,0
OH,Lake,Congestion,0,0,1356,57,0,1,0,0,0,0,0,0
OH,Lake,Construction,0,2,5,2,13,2,5,0,1,1,0,10
OH,Lake,Event,0,0,0,0,0,0,69,0,0,0,0,0
OH,Lake,Incident,0,7,34,13,1,0,0,1,0,0,0,0
OH,Lake,Lane,0,1,1,0,0,0,0,0,0,0,0,0
OH,Lake,ALL,0,35,1424,72,14,3,74,1,1,1,0,10
OH,Lawrence,Congestion,19,12,341,12,1,0,0,0,0,0,0,0
OH,Lawrence,Construction,0,0,0,3,0,1,0,0,0,0,0,10
OH,Lawrence,Incident,0,16,0,0,3,4,0,4,2,0,0,0
OH,Lawrence,ALL,19,28,341,15,4,5,0,4,2,0,0,10
OH,Licking,Accident,0,140,33,1,0,0,0,0,0,0,0,0
OH,Licking,Broken,0,19,3,0,0,0,0,0,0,0,0,0
OH,Licking,Congestion,449,284,2645,146,6,0,0,0,0,0,0,0
OH,Licking,Construction,0,2,1,2,1,0,0,0,0,0,0,1
OH,Licking,Incident,5,56,35,5,1,0,0,0,0,0,0,0
OH,Licking,Lane,0,4,2,0,1,0,0,0,0,0,0,0
OH,Licking,ALL,454,505,2719,154,9,0,0,0,0,0,0,1
OH,Logan,Accident,0,2,0,0,0,0,0,0,0,0,0,0
OH,Logan,Broken,0,1,0,0,0,0,0,0,0,0,0,0
OH,Logan,Congestion,94,31,736,26,0,0,0,0,0,0,0,0
OH,Logan,Construction,0,0,1,0,0,0,2,1,0,2,0,3
OH,Logan,Incident,3,16,8,2,0,1,0,0,0,0,0,0
OH,Logan,Lane,0,1,0,2,0,0,0,0,0,0,0,0
OH,Logan,ALL,97,51,745,30,0,1,2,1,0,2,0,3
OH,Lorain,Accident,0,47,40,0,0,0,0,0,0,0,0,0
OH,Lorain,Broken,0,5,5,0,0,0,0,0,0,0,0,0
OH,Lorain,Congestion,312,238,2002,115,3,1,0,0,0,0,0,0
OH,Lorain,Construction,0,7,4,1,4,6,27,7,3,3,6,22
OH,Lorain,Incident,6,31,46,35,4,1,1,0,0,0,0,0
OH,Lorain,Lane,0,2,2,1,1,0,0,0,0,0,0,0
OH,Lorain,ALL,318,330,2099,152,12,8,28,7,3,3,6,22
OH,Lucas,Accident,0,400,57,4,2,0,0,0,0,0,0,0
OH,Lucas,Broken,0,76,8,0,0,0,0,0,0,0,0,0
OH,Lucas,Congestion,113,56,3428,325,28,8,2,0,0,0,0,0
OH,Lucas,Construction,1,37,11,9,32,23,57,4,5,10,6,48
OH,Lucas,Event,0,0,0,0,0,0,84,0,0,0,0,0
OH,Lucas,Incident,2,74,41,16,5,0,0,0,1,0,0,0
OH,Lucas,Lane,0,14,6,2,0,0,0,0,0,0,0,0
OH,Lucas,ALL,116,657,3551,356,67,31,143,4,6,10,6,48
OH,Madison,Accident,0,26,8,2,0,0,0,0,0,0,0,0
OH,Madison,Broken,0,2,0,0,0,0,0,0,0,0,0,0
OH,Madison,Congestion,208,151,1400,71,5,5,0,0,0,0,0,0
OH,Madison,Construction,0,2,2,0,0,0,0,0,0,0,0,8
OH,Madison,Incident,2,26,25,9,1,0,0,0,0,0,0,0
OH,Madison,Lane,0,2,3,2,0,0,0,0,0,0,0,0
OH,Madison,ALL,210,209,1438,84,6,5,0,0,0,0,0,8
OH,Mahoning,Accident,0,9,4,0,0,0,0,0,0,0,0,0
OH,Mahoning,Broken,0,0,1,0,0,0,0,0,0,0,0,0
OH,Mahoning,Congestion,0,0,2563,148,10,0,0,0,0,0,0,0
OH,Mahoning,Construction,0,3,1,0,0,0,2,1,1,1,1,20
OH,Mahoning,Event,0,0,0,0,0,0,7,0,0,0,0,0
OH,Mahoning,Incident,0,6,18,7,0,0,0,0,0,0,0,0
OH,Mahoning,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Mahoning,ALL,0,19,2587,155,10,0,9,1,1,1,1,20
OH,Marion,Accident,0,1,1,0,0,0,0,0,0,0,0,0
OH,Marion,Congestion,73,77,629,48,0,0,0,0,0,0,0,0
OH,Marion,Construction,0,0,0,0,0,0,0,0,0,0,0,6
OH,Marion,Event,0,0,0,0,0,0,12,0,0,0,0,0
OH,Marion,Incident,1,29,21,3,1,0,0,1,2,0,0,0
OH,Marion,ALL,74,107,651,51,1,0,12,1,2,0,0,6
OH,Medina,Accident,0,32,34,2,0,0,0,0,0,0,0,0
OH,Medina,Broken,0,3,13,0,0,0,0,0,0,0,0,0
OH,Medina,Congestion,274,262,1626,100,10,0,0,0,0,0,0,0
OH,Medina,Construction,0,8,1,0,0,1,21,1,1,3,0,12
OH,Medina,Incident,9,24,44,16,0,0,0,0,0,0,0,0
OH,Medina,Lane,0,3,3,1,0,0,0,0,0,0,0,0
OH,Medina,ALL,283,332,1721,119,10,1,21,1,1,3,0,12
OH,Meigs,Accident,0,0,1,0,0,0,0,0,0,0,0,0
OH,Meigs,Congestion,26,22,231,2,0,0,0,0,0,0,0,0
OH,Meigs,Construction,0,1,1,0,1,1,0,0,0,0,0,1
OH,Meigs,Incident,0,5,3,1,6,7,0,5,3,0,0,0
OH,Meigs,ALL,26,28,236,3,7,8,0,5,3,0,0,1
OH,Mercer,Congestion,0,0,457,13,0,0,0,0,0,0,0,0
OH,Mercer,Construction,0,0,0,0,0,2,0,0,1,2,2,1
OH,Mercer,Incident,0,0,2,1,0,0,0,0,0,0,0,0
OH,Mercer,ALL,0,0,459,14,0,2,0,0,1,2,2,1
OH,Miami,Accident,0,55,10,0,2,0,0,0,0,0,0,0
OH,Miami,Broken,0,4,0,0,0,0,0,0,0,0,0,0
OH,Miami,Congestion,112,91,858,34,1,0,0,0,0,0,0,0
OH,Miami,Construction,0,4,5,1,0,0,0,0,0,1,0,5
OH,Miami,Incident,0,17,19,2,0,3,1,0,0,0,1,0
OH,Miami,Lane,0,1,1,1,0,0,0,0,0,0,0,0
OH,Miami,ALL,112,172,893,38,3,3,1,0,0,1,1,5
OH,Monroe,Congestion,0,0,457,40,1,0,0,0,0,0,0,0
OH,Monroe,Incident,0,0,1,0,0,0,0,1,0,0,0,0
OH,Monroe,Lane,0,0,0,1,0,0,0,0,0,0,0,0
OH,Monroe,ALL,0,0,458,41,1,0,0,1,0,0,0,0
OH,Montgomery,Accident,0,4738,1545,455,1,0,0,0,0,0,0,0
OH,Montgomery,Broken,0,1224,344,10,0,0,0,0,0,0,0,0
OH,Montgomery,Congestion,740,533,5303,246,9,4,0,0,0,0,0,0
OH,Montgomery,Construction,0,99,34,1,0,12,11,1,0,0,3,20
OH,Montgomery,Event,0,0,0,0,0,0,193,0,0,0,0,0
OH,Montgomery,Incident,7,482,276,106,6,1,1,0,1,0,0,0
OH,Montgomery,Lane,0,794,92,20,0,0,0,0,0,0,0,0
OH,Montgomery,Other,0,10,0,0,0,0,0,0,0,0,1,0
OH,Montgomery,ALL,747,7880,7594,838,16,17,205,1,1,0,4,20
OH,Morgan,Accident,0,1,0,0,0,0,0,0,0,0,0,0
OH,Morgan,Congestion,11,16,85,0,0,0,0,0,0,0,0,0
OH,Morgan,Construction,0,0,0,0,0,0,0,0,0,1,0,1
OH,Morgan,Incident,0,4,3,2,3,1,0,0,0,0,0,0
OH,Morgan,Lane,0,1,0,0,0,0,0,0,0,0,0,0
OH,Morgan,ALL,11,22,88,2,3,1,0,0,0,1,0,1
OH,Morrow,Accident,0,12,5,1,0,0,0,0,0,0,0,0
OH,Morrow,Congestion,36,26,443,32,1,0,0,0,0,0,0,0
OH,Morrow,Construction,0,1,0,0,0,0,1,0,0,0,0,2
OH,Morrow,Incident,0,4,2,2,0,0,0,0,0,0,0,0
OH,Morrow,Lane,0,1,0,1,0,0,0,0,0,0,0,0
OH,Morrow,ALL,36,44,450,36,1,0,1,0,0,0,0,2
OH,Muskingum,Accident,0,21,14,0,0,0,0,0,0,0,0,0
OH,Muskingum,Broken,0,1,1,0,0,0,0,0,0,0,0,0
OH,Muskingum,Congestion,300,150,1483,121,10,1,0,0,0,0,0,0
OH,Muskingum,Construction,0,0,1,0,0,0,0,1,0,0,0,1
OH,Muskingum,Incident,8,20,19,8,1,0,0,0,0,0,0,0
OH,Muskingum,Lane,0,1,2,1,0,0,0,0,0,0,0,0
