State,County,"(0.0, 16.0]","(16.0, 32.0]","(32.0, 64.0]","(64.0, 128.0]","(128.0, 256.0]","(256.0, 512.0]","(512.0, 1024.0]","(1024.0, 2048.0]","(2048.0, 4096.0]","(4096.0, 8192.0]","(8192.0, 16384.0]","(16384.0, 32768.0]","(32768.0, 65536.0]","(65536.0, 131072.0]","(131072.0, 262144.0]","(262144.0, 524288.0]","(524288.0, inf]"
NE,Hooker,0,0,23,1,0,0,0,0,0,0,0,0,1,2,1,0,0
NE,Howard,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NE,Jefferson,0,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NE,Johnson,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Kearney,0,0,70,6,0,0,0,0,0,0,1,0,0,0,0,0,0
NE,Keith,0,1,855,16,0,0,0,0,0,0,0,0,2,0,1,1,0
NE,Keya Paha,0,0,17,6,0,0,0,0,0,0,0,0,0,1,0,2,0
NE,Kimball,0,7,684,14,1,0,0,0,0,0,0,0,3,0,2,2,0
NE,Knox,0,0,63,6,0,0,0,0,0,0,0,0,2,6,3,0,0
NE,Lancaster,4,76,1503,127,22,35,27,15,14,41,50,51,96,32,19,15,10
NE,Lincoln,0,4,1540,32,2,0,3,1,6,1,2,0,3,0,3,12,0
NE,Logan,0,1,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NE,Loup,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Madison,0,0,311,2,1,0,0,0,1,0,0,0,2,0,0,0,0
NE,McPherson,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Merrick,0,2,616,3,0,0,0,0,0,1,0,0,0,0,0,5,0
NE,Morrill,0,1,462,49,1,0,0,0,0,0,0,0,7,0,1,1,0
NE,Nance,0,0,23,1,0,0,0,0,0,0,1,0,0,0,0,1,0
NE,Nemaha,0,1,144,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Nuckolls,0,1,6,0,0,1,0,0,0,0,1,0,0,0,1,0,0
NE,Otoe,30,11,304,24,8,1,0,0,0,0,0,1,2,4,0,4,0
NE,Pawnee,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Perkins,0,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Phelps,0,0,76,3,0,0,0,0,0,0,0,0,0,1,1,1,0
NE,Pierce,0,0,201,3,0,0,0,0,0,0,0,0,0,0,1,0,0
NE,Platte,0,6,711,9,2,0,0,0,0,0,0,0,0,0,0,0,0
NE,Polk,0,1,186,1,0,0,1,0,0,0,0,1,0,0,0,0,0
NE,Red Willow,0,0,288,6,0,1,0,0,0,0,0,0,1,0,2,1,0
NE,Richardson,0,1,63,0,0,0,0,0,0,0,0,0,0,0,2,1,0
NE,Rock,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NE,Saline,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Sarpy,127,1764,2204,194,28,4,131,4,3,2,3,6,19,10,11,5,2
NE,Saunders,18,37,427,13,1,0,0,0,0,0,0,0,0,0,0,3,0
NE,Scotts Bluff,0,0,174,6,0,0,0,0,0,0,0,0,4,1,0,0,0
NE,Seward,0,7,751,33,3,0,0,0,0,0,0,1,0,0,0,3,0
NE,Sheridan,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Sherman,0,0,306,23,0,0,0,0,0,0,0,0,0,1,1,2,0
NE,Sioux,0,0,91,21,3,0,0,0,0,0,0,0,0,0,0,0,0
NE,Stanton,0,0,126,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NE,Thayer,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Thomas,0,0,353,25,4,0,0,0,0,0,0,0,0,0,2,0,0
NE,Thurston,26,30,290,3,0,0,0,1,0,0,0,0,2,5,0,0,0
NE,Valley,0,0,64,4,0,0,0,0,0,1,0,1,0,0,2,1,1
NE,Washington,62,44,392,25,1,1,1,0,0,0,0,0,1,0,1,2,0
NE,Wayne,0,0,94,3,0,0,0,0,0,0,0,0,2,4,2,0,0
NE,Webster,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Wheeler,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,York,0,2,722,22,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,ALL,486,1841,36318,2358,316,50,112,29,7,14,1,7,10,12,11,3,3
NH,Belknap,0,80,2634,140,9,0,0,0,0,0,1,0,0,0,0,1,0
NH,Carroll,0,30,1782,246,95,32,0,10,3,2,0,6,0,2,1,0,0
NH,Cheshire,21,163,978,77,2,0,0,0,0,2,0,0,0,0,1,0,0
NH,Coos,0,24,813,50,5,2,0,17,1,4,0,1,5,8,4,2,0
NH,Grafton,0,95,4113,142,12,0,14,0,0,0,0,0,4,0,0,0,0
NH,Hillsborough,344,747,6866,659,69,6,83,1,1,2,0,0,0,1,0,0,1
NH,Merrimack,0,193,7218,278,31,4,1,0,0,0,0,0,1,1,0,0,0
NH,Rockingham,121,411,10461,640,82,5,1,1,0,2,0,0,0,0,4,0,1
NH,Strafford,0,63,995,102,8,1,13,0,2,2,0,0,0,0,0,0,1
NH,Sullivan,0,35,458,24,3,0,0,0,0,0,0,0,0,0,1,0,0
NJ,ALL,39607,57677,213953,37200,8872,6617,2759,113,68,79,60,53,60,40,38,34,34
NJ,Atlantic,623,834,5480,353,106,554,255,6,7,9,1,7,6,2,2,0,1
NJ,Bergen,4608,6443,21545,4387,1271,614,223,11,8,5,13,0,3,1,1,2,5
NJ,Burlington,991,2534,7832,1565,283,341,90,7,2,1,5,10,8,1,3,1,0
NJ,Camden,4029,5024,17763,2450,461,425,84,12,8,9,5,3,4,4,0,6,13
NJ,Cape May,194,318,2135,306,62,96,68,2,2,0,1,1,0,0,0,1,0
NJ,Cumberland,201,488,1964,149,67,135,61,2,1,2,0,0,2,0,0,0,0
NJ,Essex,4461,7094,22104,4794,1316,565,300,1,1,3,0,1,1,1,2,2,1
NJ,Gloucester,780,1244,4987,615,110,392,50,0,1,1,2,1,1,3,5,1,0
NJ,Hudson,5219,6808,21482,6152,1641,657,345,19,12,6,3,6,13,10,9,11,10
NJ,Hunterdon,940,1230,4451,480,115,121,34,3,0,1,3,3,5,3,2,0,0
NJ,Mercer,616,1890,6753,876,151,318,400,13,5,20,8,14,6,5,3,0,0
NJ,Middlesex,3675,5594,20892,2917,570,348,150,6,9,4,0,0,2,0,2,2,1
NJ,Monmouth,99,964,7657,1027,264,278,89,4,4,2,2,1,0,1,0,0,0
NJ,Morris,4665,4514,20872,2871,447,257,73,8,2,2,2,0,0,0,0,0,0
NJ,Ocean,3,397,8248,1415,250,288,273,4,0,3,3,4,2,1,1,3,1
NJ,Passaic,1316,2758,8312,1583,600,237,18,3,2,2,1,0,0,0,0,0,0
NJ,Salem,226,362,1247,147,47,118,15,0,0,2,0,0,0,0,1,0,0
NJ,Somerset,1920,2078,7556,1319,275,227,50,2,0,2,0,2,2,5,5,1,1
NJ,Sussex,384,590,2107,492,132,86,14,1,0,1,3,0,5,0,1,2,0
NJ,Union,3382,4407,15594,2910,630,357,90,6,4,2,5,0,0,3,1,2,1
NJ,Warren,1275,2106,4972,392,74,203,77,3,0,2,3,0,0,0,0,0,0
NM,ALL,0,999,30111,2425,208,66,135,6,5,6,16,5,5,11,5,1,6
NM,Bernalillo,0,750,8172,1249,76,31,104,4,2,5,10,5,5,9,2,0,2
NM,Catron,0,2,54,3,3,3,1,0,0,0,0,0,0,0,0,0,0
NM,Chaves,0,4,628,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Cibola,0,12,295,59,5,4,3,0,0,0,1,0,0,0,0,0,0
NM,Colfax,0,9,1554,7,1,2,2,0,0,0,0,0,0,0,0,1,1
NM,Curry,0,2,294,13,0,0,0,0,0,0,0,0,0,0,0,0,1
NM,De Baca,0,4,223,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NM,Dona Ana,0,0,190,70,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Do�a Ana,0,28,2066,75,2,1,15,0,0,0,0,0,0,0,0,0,0
NM,Eddy,0,14,3015,333,20,2,0,0,1,0,1,0,0,0,0,0,1
NM,Grant,0,7,216,14,3,0,0,1,0,0,0,0,0,0,0,0,0
NM,Guadalupe,0,15,673,7,1,0,0,0,0,0,1,0,0,0,0,0,0
NM,Harding,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM,Hidalgo,0,6,603,10,2,0,0,0,0,0,0,0,0,0,0,0,0
NM,Lea,0,12,1442,200,44,10,0,0,0,0,0,0,0,1,0,0,0
NM,Lincoln,0,10,492,7,0,1,0,0,0,0,0,0,0,0,1,0,0
NM,Los Alamos,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Luna,0,11,276,6,1,0,0,0,0,0,0,0,0,0,0,0,0
NM,McKinley,0,23,1074,50,13,0,1,1,0,0,1,0,0,0,2,0,0
NM,Mckinley,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Mora,0,7,948,11,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Otero,0,7,912,3,0,0,1,0,0,0,0,0,0,0,0,0,0
NM,Quay,0,13,392,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Rio Arriba,0,1,113,7,2,0,0,0,0,0,0,0,0,0,0,0,0
NM,Roosevelt,0,3,294,19,0,2,0,0,1,0,0,0,0,0,0,0,0
NM,San Juan,0,2,393,19,4,0,2,0,0,0,0,0,0,1,0,0,0
NM,San Miguel,0,9,705,6,1,0,0,0,0,0,1,0,0,0,0,0,0
NM,Sandoval,0,11,647,97,18,2,3,0,0,0,1,0,0,0,0,0,0
NM,Santa Fe,0,12,497,58,1,2,0,0,0,0,0,0,0,0,0,0,0
NM,Sierra,0,5,1091,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Socorro,0,8,1251,2,1,2,0,0,0,1,0,0,0,0,0,0,0
NM,Taos,0,1,105,10,0,0,1,0,0,0,0,0,0,0,0,0,0
NM,Torrance,0,9,511,11,0,1,0,0,0,0,0,0,0,0,0,0,0
NM,Union,0,1,325,8,0,0,1,0,0,0,0,0,0,0,0,0,1
NM,Valencia,0,1,633,55,9,2,1,0,1,0,0,0,0,0,0,0,0
NV,ALL,0,3660,20524,889,94,59,205,5,5,16,10,5,5,7,3,2,1
NV,Carson City,0,276,536,35,16,18,71,1,4,1,2,0,0,0,0,0,0
NV,Churchill,0,114,660,20,2,1,2,0,0,1,0,0,0,0,0,0,0
NV,Clark,0,46,182,31,7,1,1,1,0,1,0,0,0,0,0,0,0
NV,Douglas,0,211,673,34,0,2,5,0,0,1,1,0,0,2,2,0,0
NV,Elko,0,336,3290,33,3,3,9,0,0,1,0,0,1,0,0,1,0
NV,Esmeralda,0,17,1498,25,0,0,0,0,0,0,0,1,0,0,0,0,0
NV,Eureka,0,41,1007,14,1,2,3,0,0,0,0,0,0,0,0,0,0
NV,Humboldt,0,24,526,12,0,0,2,0,0,1,0,0,0,0,0,0,0
NV,Lander,0,30,766,8,1,0,1,0,0,0,0,0,0,0,0,0,0
NV,Lincoln,0,36,404,16,1,1,0,0,0,0,0,0,0,0,0,0,0
NV,Lyon,0,205,666,29,2,3,0,0,0,0,0,0,0,0,0,0,0
NV,Mineral,0,36,1082,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,Nye,0,18,451,4,0,1,0,0,0,0,0,0,0,0,0,0,0
NV,Pershing,0,19,334,6,2,2,0,0,0,0,0,0,0,0,1,0,0
NV,Storey,0,31,44,5,5,0,2,0,0,0,0,0,1,0,0,0,0
NV,Washoe,0,2168,5745,577,54,24,106,3,1,10,7,4,3,5,0,1,1
NV,White Pine,0,52,2660,36,0,1,3,0,0,0,0,0,0,0,0,0,0
NY,ALL,121479,146733,577515,86165,22472,18616,9944,405,253,130,98,130,161,245,81,42,18
NY,Albany,1214,3868,9054,878,130,133,231,14,3,7,3,1,0,2,0,0,0
NY,Allegany,0,6,585,7,1,1,0,0,0,0,0,0,0,0,0,0,0
NY,Bradford,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NY,Bronx,11096,12444,43227,8442,2607,1782,643,36,15,8,3,6,14,66,4,0,3
NY,Broome,0,93,2896,187,19,9,125,0,0,0,0,0,0,0,0,1,0
NY,Cattaraugus,0,7,1275,18,3,6,10,0,0,0,0,0,0,1,1,0,0
NY,Cayuga,0,59,713,17,0,10,2,0,0,0,0,0,0,0,0,0,0
NY,Chautauqua,0,117,3125,107,21,61,13,2,3,10,0,0,0,0,0,0,0
NY,Chemung,0,6,332,20,2,0,0,0,0,0,0,0,0,0,0,0,0
NY,Chenango,0,10,730,8,1,2,0,0,0,0,0,0,0,0,0,0,0
NY,Clinton,0,9,1161,52,4,1,0,0,0,0,1,0,0,0,1,1,0
NY,Columbia,243,603,1372,48,20,56,70,0,3,0,1,3,0,3,3,0,0
NY,Cortland,0,24,893,19,1,3,0,0,0,0,0,0,0,0,0,1,0
NY,Delaware,37,115,829,14,2,2,12,1,0,0,0,0,0,0,0,0,0
NY,Dutchess,1186,2843,5165,522,79,305,83,1,2,3,0,2,1,0,1,1,0
NY,Erie,0,1062,12718,1191,139,206,491,19,0,2,1,6,5,1,3,6,2
NY,Essex,0,20,988,9,2,2,3,0,0,0,1,0,0,0,1,1,0
NY,Fairfield,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NY,Franklin,0,4,404,24,0,1,0,0,0,0,0,0,0,0,0,0,0
NY,Fulton,0,3,225,9,0,0,0,0,0,0,0,0,0,1,0,0,0
NY,Genesee,0,130,1312,54,4,20,86,0,1,0,0,0,0,0,0,0,0
NY,Greene,119,296,779,67,43,130,105,0,0,3,0,0,0,0,0,2,0
NY,Hamilton,0,1,149,1,1,0,1,0,0,0,0,0,0,0,0,0,0
NY,Herkimer,0,50,570,13,5,23,25,0,0,0,0,0,0,0,0,0,0
NY,Jefferson,0,13,2795,87,8,0,0,0,0,0,0,0,0,1,0,0,1
NY,Kings,12355,13263,67174,12046,3580,1467,827,46,33,6,26,13,17,36,3,1,0
NY,Lewis,0,7,419,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,Livingston,0,14,783,20,6,2,4,1,0,0,0,0,0,0,0,0,0
NY,Madison,0,53,749,41,7,48,51,1,0,1,0,0,0,0,0,0,0
NY,Monroe,0,4745,7479,484,41,89,204,5,0,0,0,0,1,5,10,0,3
NY,Montgomery,6,93,842,31,22,90,105,0,0,0,12,0,0,0,0,0,0
NY,Nassau,12078,11898,52239,7407,1749,924,50,2,0,0,5,0,0,0,0,1,0
NY,New York,37485,29712,128360,24393,6192,3239,3093,107,134,62,14,7,11,26,13,6,3
NY,Niagara,0,56,6228,441,22,9,24,1,0,0,1,4,0,0,1,1,0
NY,Oneida,0,631,2043,64,19,71,201,2,0,1,0,0,1,0,1,2,0
NY,Onondaga,0,1381,6155,308,41,67,416,36,0,2,1,3,2,0,2,4,0
NY,Ontario,0,160,1170,103,39,81,522,15,0,4,1,0,2,0,1,0,0
NY,Orange,1487,2289,7435,1086,226,790,244,4,0,2,1,1,3,1,7,2,1
NY,Orleans,0,9,2549,109,0,0,1,0,0,0,0,0,0,1,0,0,0
NY,Oswego,0,29,2377,79,3,2,1,0,0,0,0,0,0,0,1,1,1
NY,Otsego,100,94,1111,20,1,3,3,0,0,0,0,0,0,0,0,0,0
NY,Putnam,556,1926,4550,376,39,165,62,1,0,0,0,1,1,0,0,0,0
NY,Queens,16992,19590,76475,12455,3669,1806,640,44,24,4,15,35,80,12,1,2,0
NY,Rensselaer,455,736,2499,321,62,42,63,2,1,0,3,0,0,1,0,0,0
NY,Richmond,1714,3412,8353,1732,531,466,143,18,18,5,4,42,6,79,11,0,2
NY,Rockland,1112,2953,7668,1096,256,454,240,9,1,1,0,2,1,0,0,1,1
NY,Saint Lawrence,0,1,55,5,0,0,2,0,0,0,0,0,0,0,2,0,0
NY,Saratoga,14,670,2776,204,20,10,3,0,0,0,0,0,0,0,0,0,0
NY,Schenectady,296,476,2423,114,27,86,17,0,1,1,1,1,0,0,0,0,0
NY,Schoharie,209,195,1006,40,0,8,0,0,0,0,0,0,0,0,1,0,0
NY,Schuyler,0,2,181,26,4,1,0,0,0,0,0,0,0,0,0,0,0
NY,Seneca,0,32,355,6,2,7,3,0,0,0,0,0,0,0,0,0,0
NY,St. Lawrence,0,6,570,85,18,1,7,0,0,0,0,0,0,0,2,1,0
NY,Steuben,0,21,1257,21,3,1,1,1,0,0,0,1,0,0,1,0,0
NY,Suffolk,10061,11712,42283,6765,1738,3337,113,7,2,2,0,0,1,0,0,0,0
NY,Sullivan,420,394,1735,70,7,6,10,0,0,0,0,0,0,0,1,0,0
NY,Tioga,0,15,951,26,2,1,4,0,1,0,0,0,0,0,0,0,0
NY,Tompkins,0,9,1342,224,24,6,13,1,0,1,0,0,0,0,0,0,0
NY,Ulster,473,748,2187,271,92,306,266,4,1,0,1,0,4,2,4,3,0
NY,Warren,0,194,1421,138,26,10,8,0,0,0,0,0,0,0,0,2,0
NY,Washington,0,49,378,28,2,4,4,0,0,0,0,0,0,1,0,0,0
NY,Wayne,0,17,1097,19,1,0,0,0,0,0,0,0,0,0,0,0,0
NY,Westchester,11771,17350,39164,3710,901,2262,697,25,8,5,3,1,11,6,5,2,1
NY,Wyoming,0,4,259,5,4,2,2,0,2,0,0,1,0,0,0,0,0
NY,Yates,0,4,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OH,ALL,18349,37077,172126,16726,1741,803,1985,153,305,257,179,142,199,219,207,109,58
OH,Adams,91,39,333,6,0,1,3,0,1,1,0,0,1,6,0,0,0
OH,Allen,135,172,621,28,3,0,2,1,0,0,0,0,0,4,0,0,0
OH,Ashland,130,68,837,42,7,10,12,0,1,3,0,2,4,4,2,0,0
OH,Ashtabula,0,9,1625,61,2,0,0,0,1,2,2,3,13,4,14,1,0
OH,Athens,30,67,306,10,18,15,45,9,6,4,0,1,2,0,1,0,0
OH,Auglaize,46,58,468,26,3,2,7,1,0,0,1,4,2,0,1,0,0
OH,Belmont,0,36,1726,75,9,6,0,5,1,0,0,1,1,4,3,0,1
OH,Brown,87,74,608,14,1,0,2,1,1,1,1,0,1,2,1,2,0
OH,Butler,0,256,2990,324,18,22,18,0,3,9,14,8,9,8,4,3,0
OH,Carroll,0,1,258,3,1,2,1,1,0,2,0,1,1,3,0,0,0
OH,Champaign,67,54,606,20,0,2,8,0,0,0,0,0,1,3,0,0,0
OH,Clark,132,218,1396,40,4,2,5,0,0,0,0,0,1,0,1,1,0
OH,Clermont,251,590,3928,738,54,21,12,1,31,11,1,3,2,1,1,0,1
OH,Clinton,181,249,1270,65,1,6,3,0,0,4,1,0,0,1,0,0,0
OH,Columbiana,0,14,1315,36,4,11,1,1,2,1,0,1,1,1,1,1,0
OH,Coshocton,31,38,327,5,3,6,0,2,3,0,0,0,0,0,0,1,0
OH,Crawford,34,25,338,18,1,1,3,0,1,2,1,4,0,5,3,0,0
OH,Cuyahoga,1588,3239,21240,2418,251,54,307,4,11,8,10,14,14,14,7,2,10
OH,Darke,0,20,593,25,1,3,7,1,0,2,1,2,1,1,0,1,0
OH,Defiance,2,7,259,11,0,0,1,0,0,0,0,0,0,2,0,0,0
OH,Delaware,899,1486,4117,571,77,16,29,1,5,0,0,3,4,2,10,0,0
OH,Erie,79,142,640,26,0,0,7,0,0,1,0,1,3,2,2,0,0
OH,Fairfield,135,285,1214,108,7,5,11,0,0,0,0,0,0,0,0,0,0
OH,Fayette,96,56,854,67,25,8,1,0,0,0,0,0,0,0,3,2,0
OH,Franklin,7784,12299,39837,5642,582,73,374,6,8,15,8,6,16,11,21,18,4
OH,Fulton,0,18,351,6,0,0,1,0,0,2,0,0,1,3,2,2,0
OH,Gallia,13,42,232,11,4,6,3,3,3,0,0,0,0,0,0,0,0
OH,Geauga,0,58,1109,56,3,3,8,1,1,5,0,5,0,0,0,0,0
OH,Greene,114,450,1391,148,7,12,56,6,3,9,4,7,2,0,3,1,0
OH,Guernsey,180,85,1335,49,3,6,1,2,0,2,0,1,0,0,0,0,0
OH,Hamilton,1,2152,14972,1700,235,283,287,9,165,89,79,6,25,9,10,7,3
OH,Hancock,239,252,995,73,10,8,1,25,1,1,1,0,1,0,2,2,1
OH,Hardin,30,23,298,40,1,0,0,0,0,0,0,0,1,1,0,0,0
OH,Harrison,0,8,1007,7,0,3,3,1,0,0,0,0,0,0,0,0,0
OH,Henry,45,57,348,15,1,0,1,0,1,0,0,2,1,1,0,0,0
OH,Highland,122,156,1261,19,2,0,1,0,0,0,0,2,1,1,2,0,0
OH,Hocking,20,59,277,7,2,3,0,1,0,3,0,0,0,0,0,0,0
OH,Holmes,54,54,444,35,4,1,0,2,2,1,0,0,0,1,1,1,0
OH,Huron,56,58,524,37,9,1,0,0,1,0,0,2,0,2,0,0,0
OH,Jackson,31,29,313,12,1,0,0,0,0,0,0,0,0,1,1,0,0
OH,Jefferson,0,5,696,15,0,1,4,2,0,1,1,0,2,0,0,0,0
OH,Knox,127,119,562,18,0,1,0,0,0,0,1,0,0,0,0,0,0
OH,Lake,0,35,1424,72,14,3,74,1,1,1,0,2,2,1,5,0,0
OH,Lawrence,19,28,341,15,4,5,0,4,2,0,0,0,1,4,5,0,0
OH,Licking,454,505,2719,154,9,0,0,0,0,0,0,0,0,0,0,1,0
OH,Logan,97,51,745,30,0,1,2,1,0,2,0,1,1,1,0,0,0
OH,Lorain,318,330,2099,152,12,8,28,7,3,3,6,3,3,5,6,3,2
OH,Lucas,116,657,3551,356,67,31,143,4,6,10,6,8,8,11,7,8,6
OH,Madison,210,209,1438,84,6,5,0,0,0,0,0,0,0,2,3,3,0
OH,Mahoning,0,19,2587,155,10,0,9,1,1,1,1,3,9,3,2,1,2
OH,Marion,74,107,651,51,1,0,12,1,2,0,0,0,1,0,4,0,1
OH,Medina,283,332,1721,119,10,1,21,1,1,3,0,3,3,3,0,2,1
OH,Meigs,26,28,236,3,7,8,0,5,3,0,0,0,1,0,0,0,0
OH,Mercer,0,0,459,14,0,2,0,0,1,2,2,1,0,0,0,0,0
OH,Miami,112,172,893,38,3,3,1,0,0,1,1,0,1,1,1,2,0
OH,Monroe,0,0,458,41,1,0,0,1,0,0,0,0,0,0,0,0,0
OH,Montgomery,747,7880,7594,838,16,17,205,1,1,0,4,2,4,2,7,3,2
OH,Morgan,11,22,88,2,3,1,0,0,0,1,0,1,0,0,0,0,0
OH,Morrow,36,44,450,36,1,0,1,0,0,0,0,0,0,0,0,2,0
OH,Muskingum,308,193,1520,130,11,1,0,1,0,0,0,0,1,0,0,0,0
OH,Noble,4,8,489,20,4,2,0,1,0,0,0,0,0,0,0,0,0
OH,Ottawa,0,9,243,7,8,0,4,3,0,0,1,1,6,1,0,3,0
OH,Paulding,0,7,133,10,0,0,0,0,0,0,0,0,0,1,0,0,0
OH,Perry,60,49,356,15,3,0,0,0,0,2,0,0,0,0,0,0,0
OH,Pickaway,212,151,1259,106,15,3,0,1,1,0,1,0,0,2,1,0,0
OH,Pike,197,46,617,4,1,1,0,1,1,0,0,0,0,1,3,0,0
OH,Portage,0,15,1981,112,17,0,15,0,0,1,0,5,3,5,6,1,1
OH,Preble,0,36,908,42,3,6,3,0,0,5,2,1,0,1,0,1,0
OH,Putnam,10,26,159,0,1,1,1,0,0,0,0,0,0,0,0,0,0
OH,Richland,37,99,638,36,1,4,0,1,1,2,0,4,3,1,3,0,0
OH,Ross,150,165,882,41,3,2,0,0,0,0,1,0,1,2,1,0,0
OH,Sandusky,104,85,611,33,5,4,16,4,0,3,4,0,1,4,1,0,0
OH,Scioto,420,190,1222,52,9,5,13,2,1,1,0,6,2,8,2,4,2
OH,Seneca,163,50,624,3,2,0,0,3,1,6,2,3,0,2,2,0,0
OH,Shelby,81,63,549,50,5,1,1,0,0,0,0,0,2,0,1,2,0
OH,Stark,27,61,2286,155,21,1,2,1,0,1,0,2,4,4,5,1,3
OH,Summit,368,987,5864,428,36,23,110,5,16,8,11,6,16,32,25,21,18
OH,Trumbull,0,22,1547,57,7,4,3,0,0,0,0,1,3,8,2,1,0
OH,Tuscarawas,31,52,815,39,5,7,3,4,2,0,1,0,0,1,3,2,0
OH,Union,156,166,1278,48,1,0,0,1,0,1,0,0,2,0,2,1,0
OH,Van Wert,0,4,276,9,1,0,1,0,0,0,0,0,0,2,0,0,0
OH,Vinton,40,70,129,7,15,6,2,6,4,9,1,0,1,2,0,0,0
OH,Warren,179,518,2274,310,27,37,16,0,4,10,3,2,0,2,4,1,0
OH,Washington,13,43,850,48,3,0,0,0,0,0,0,0,0,0,0,0,0
OH,Wayne,170,105,968,52,5,1,1,0,1,0,0,2,3,2,2,1,0
OH,Williams,0,10,436,11,0,0,0,0,0,0,0,2,2,2,0,0,0
OH,Wood,198,271,1482,100,13,14,73,5,0,5,5,3,4,6,6,0,0
OH,Wyandot,88,30,455,14,1,1,0,1,0,0,1,1,0,0,2,0,0
OK,ALL,0,16070,40456,3402,412,272,435,1043,174,498,357,383,457,289,147,134,30
OK,Adair,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,1,0
OK,Alfalfa,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OK,Atoka,0,1,111,4,2,0,0,0,0,0,0,0,0,0,0,0,0
OK,Beaver,0,0,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0
OK,Beckham,0,8,283,12,2,0,0,0,0,0,0,0,0,1,1,0,0
OK,Blaine,0,0,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Bryan,0,3,256,24,1,0,0,0,0,0,0,0,0,0,1,0,0
OK,Caddo,0,2,389,18,0,0,0,0,0,0,0,0,0,1,2,1,0
OK,Canadian,0,610,1112,92,7,3,0,3,4,8,10,10,10,8,9,1,0
OK,Carter,0,4,554,9,0,0,3,0,0,0,0,0,0,0,2,1,0
OK,Cherokee,0,2,126,8,0,0,2,1,0,0,0,0,0,2,2,0,0
OK,Choctaw,0,1,167,6,0,0,0,0,0,0,0,0,0,1,3,0,0
OK,Cimarron,0,0,63,1,0,0,0,0,0,0,0,0,1,2,0,0,0
OK,Cleveland,0,654,2196,168,21,6,21,10,7,13,7,27,27,11,7,4,1
OK,Coal,0,0,156,6,0,0,0,0,0,0,0,0,0,0,4,0,0
OK,Comanche,0,7,512,16,1,0,0,0,0,0,0,0,0,2,3,2,0
OK,Cotton,0,4,345,1,1,0,0,0,0,0,0,0,0,0,1,0,0
OK,Craig,0,3,192,11,0,0,0,0,0,0,0,0,0,0,0,0,1
OK,Creek,0,52,481,26,7,1,1,1,0,1,0,0,3,2,1,1,0
OK,Custer,0,0,281,11,0,0,0,0,0,1,0,0,0,1,0,0,0
OK,Delaware,0,2,189,5,0,0,0,0,0,0,0,0,0,0,0,1,0
OK,Dewey,0,5,226,7,2,0,0,0,0,0,0,0,0,0,0,0,0
OK,Ellis,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Garfield,0,3,442,11,0,0,0,0,0,0,0,0,8,13,0,2,0
OK,Garvin,0,12,697,104,8,4,0,0,0,0,0,0,0,2,7,0,0
OK,Grady,0,8,683,17,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Grant,0,0,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0
OK,Greer,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OK,Harmon,0,0,73,0,0,0,0,0,1,0,0,0,0,1,0,1,0
OK,Harper,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
